"order_id","order_item_id","product_id","seller_id","shipping_limit_date","price","freight_value"
"370d5b41dfcdc96d0edb780967153d4e",1,"1af2a3ec7cecc4015321e562a26c9d1d","080102cd0a76b09e0dcf55fcacc60e05",2018-08-07 04:10:38,42.79,18.40
"370e2e6c1a9fd451eb7f0852daa3b006",1,"5dddb31154cbd968caa4706ef0f4e0f0",df560393f3a51e74553ab94004ba5c87,2017-03-23 18:34:44,79.90,15.77
"370ea9c16345a128a6c6b8b76a475d74",1,"854f1672c41eaa84b3e3a79e06146f63",ea8482cd71df3c1969d7b9473ff13abc,2018-02-01 14:22:02,24.99,21.15
"37104fd8b73d0691fda9491fe8906808",1,"1dceebcc5f23c02ea23e16d5bedca000","4e922959ae960d389249c378d1c939f5",2017-07-18 02:50:37,45.00,16.11
"37104fd8b73d0691fda9491fe8906808",2,"1dceebcc5f23c02ea23e16d5bedca000","4e922959ae960d389249c378d1c939f5",2017-07-18 02:50:37,45.00,16.11
"37106a52065add00bf3e59408c290323",1,aecc6705d25880a6fad90e305c32d875,"9f505651f4a6abe901a56cdc21508025",2017-11-30 03:51:33,34.99,15.10
"37106a52065add00bf3e59408c290323",2,aecc6705d25880a6fad90e305c32d875,"9f505651f4a6abe901a56cdc21508025",2017-11-30 03:51:33,34.99,15.10
"37106a52065add00bf3e59408c290323",3,aecc6705d25880a6fad90e305c32d875,"9f505651f4a6abe901a56cdc21508025",2017-11-30 03:51:33,34.99,15.10
"3710f61b45bb40db596e352722b6937e",1,d6160fb7873f184099d9bc95e30376af,"53243585a1d6dc2643021fd1853d8905",2017-09-13 18:55:08,1549.99,53.26
"371108e902be11a7d9b8ce66a1893241",1,d3f5213b3f4e42a050935f3ccbfedf50,"6a0cbc8af2e8abd1bdfb777943d174c6",2017-12-26 16:48:57,115.00,16.44
"37113d4a4b32eb2a62556a3688dc0277",1,"5a848e4ab52fd5445cdc07aab1c40e48",c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-14 12:31:12,122.99,12.36
"371144639291ca32d97aa87af7ef134e",1,"06edb72f1e0c64b14c5b79353f7abea3","391fc6631aebcf3004804e51b40bcf1e",2018-05-10 21:30:35,39.99,8.95
"371229efe5a72afbbe5fc026b4b8d3a3",1,afa3bc466a2fbfde2f263266a4dfae3b,"8c16d1f32a54d92897cc437244442e1b",2018-04-20 08:51:19,69.49,13.61
"3712671af76fe8fa80631e4407cc6ab1",1,dbb67791e405873b259e4656bf971246,"9c0e69c7bf2619675bbadf47b43f655a",2018-04-12 18:08:19,81.99,7.92
"3712bf9e4525972f61949a33072fcca1",1,dd768d259ee6054e0dadd66c8e2be0b6,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-23 16:30:51,29.99,18.23
"37138848f84d12fc4015d8b261f905b7",1,"6f3b5b605d91b7439c5e3f5a8dffeea7","7d13fca15225358621be4086e1eb0964",2018-03-23 14:49:35,165.00,19.03
"3713fe13d5a4c736c62e235af932a494",1,"00250175f79f584c14ab5cecd80553cd",b499c00f28f4b7069ff6550af8c1348a,2018-06-22 12:57:52,79.99,12.05
"37151727c96ceda28bc5b0eb91a25867",1,"1468ae815f666819cd3fa15be0cc035a","87142160b41353c4e5fca2360caf6f92",2018-08-07 19:55:15,40.00,16.47
"3716f40c5211dc25902ffd174d8d198b",1,"13ce216ee959a22dbaec66c182a1b87f",a416b6a846a11724393025641d4edd5e,2017-05-09 16:05:23,29.32,11.74
"37171240b533064451dd9e3f15e36c9e",1,"65aca437a0c87d858fed1fd11dda2f4f",dfa0c4c6229ab200a4a1336b4d7128ff,2018-07-19 04:35:17,46.90,18.43
"371931d44f8feff2b43b4e9ad3c6c5d2",1,d657f0b9d5ab625d93f5d652daf708f0,ac3508719a1d8f5b7614b798f70af136,2018-06-07 22:15:19,109.90,29.80
"37193e64eb9a46b7f3197762f242b20a",1,"98224bfc1eaadb3a394ec334c60453ff",ce616e1913288884e7742faac9d981db,2018-06-28 01:30:49,3.50,7.39
"37197f05f26b5e5d97737023edcc9216",1,"29b18b99ca3c94cea05efa9e11465440",aced59e9b31ef866a94f9e7f29d8d418,2017-12-21 15:55:20,295.00,15.67
"3719bbbc4a5eea98dba57ead063403f1",1,"7ce94ab189134e2d3c05f496d635419c","8b321bb669392f5163d04c59e235e066",2018-05-24 17:40:50,13.65,22.06
"371a5e62da258e95c3cf015f28350f06",1,"2f20a2013902657c0800ddf524514e4e",a673821011d0cec28146ea42f5ab767f,2018-05-21 21:57:48,74.99,8.88
"371a5e62da258e95c3cf015f28350f06",2,"0609678aec06f28cd8e177550d26e73b",a673821011d0cec28146ea42f5ab767f,2018-05-21 21:57:48,74.99,8.88
"371a9794bafb1204f585018715ed6065",1,f1e60c5b5f15ae0c91d490abe6c03bf2,dbc22125167c298ef99da25668e1011f,2017-08-29 05:45:37,45.90,13.37
"371b049c9d62976cab18a153edf57963",1,d06a628f2ca3b33dc62348f33678a531,fa14641f57b655e933124a9ea49cd7a5,2017-07-25 12:35:16,29.99,7.78
"371c68be14162562da1b0f09a47e54df",1,"6157bc1be1e8edc531fc0c94dddf5ac9",ea8482cd71df3c1969d7b9473ff13abc,2018-03-22 21:50:41,27.99,18.23
"371c8cf0e8b96be301f7c2648b9846e3",1,"0efc91aa52d1f0669126d3000a94279b",d1c281d3ae149232351cd8c8cc885f0d,2017-03-17 17:11:30,98.99,20.77
"371d3a892917017b32ada644ba1f301d",1,eaa53c85856d19bc9f611f5628b4ce7b,ac9b01377919cdbd2a1bbb8d5837c70b,2018-08-09 19:05:18,55.90,23.54
"371dbb83f599fc061ccd8558b577499d",1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2017-11-23 19:06:25,149.99,40.38
"371dcdd114490b436dff8fac7d52a928",1,"716b606a119bc544bbda57aa94853f0d","7681ef142fd2c19048da7430856b5588",2018-07-05 02:53:27,60.00,60.03
"371e27e3d55b474e52bbb9cb27bee200",1,"0a9a9c25c5a06532d1766e00db833a7f",da8622b14eb17ae2831f4ac5b9dab84a,2018-07-25 15:15:20,14.99,18.23
"371ecec04db578a2451088388326d50f",1,c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,2017-08-14 13:40:12,51.92,16.12
"371ecec04db578a2451088388326d50f",2,c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,2017-08-14 13:40:12,51.92,16.12
"371ed9cae9680ffd6905f4e51f6a469b",1,fc13bac52be6640d9a77f54894e2c0e6,e24d3429d294b2eb200b064ebb035879,2018-07-04 16:31:19,28.95,12.86
"371ed9cae9680ffd6905f4e51f6a469b",2,fc13bac52be6640d9a77f54894e2c0e6,e24d3429d294b2eb200b064ebb035879,2018-07-04 16:31:19,28.95,12.86
"371f13dd168ce30a881e0db8cf3929fb",1,"15ae68f4be12b1e7037da33a1ef9753a","2528513dd95219a6013d4d05176e391a",2017-08-31 10:35:17,599.00,66.87
"372043f4a6d2ad2b8447ec94aeca78ec",1,c354569eefd558bf201d0aedf35608ed,"822166ed1e47908f7cfb49946d03c726",2017-12-20 08:31:30,49.90,17.92
"3720597f28a3c3c4dd7e603f98e67af1",1,"2367a519f69c9163cb6261bd2ce42ad4","30a81d8cf85fb2ada1b1b094c9583a95",2018-08-17 10:25:17,27.99,7.46
"3720597f28a3c3c4dd7e603f98e67af1",2,"2367a519f69c9163cb6261bd2ce42ad4","30a81d8cf85fb2ada1b1b094c9583a95",2018-08-17 10:25:17,27.99,7.46
"372072460d5ca7c6a3cd1f155aa97205",1,"0a57f7d2c983bcf8188589a5fea4a8da","4869f7a5dfa277a7dca6462dcf3b52b2",2017-12-12 18:28:45,127.90,16.53
"3722900224c18ef2bfb634a635cdbc72",1,bee2e070c39f3dd2f6883a17a5f0da45,"4e922959ae960d389249c378d1c939f5",2018-03-06 10:48:00,180.00,12.76
"3724d3f2c0cf415269a35992df297fac",1,"83ee94d59dffaab56d55b5766c6d1211",cee48807215b30a12ca2ca10ffb5f250,2017-10-04 23:35:22,45.90,15.10
"372538516b3d3f36483772cc19b2e433",1,"3a4615e315386cd6bdbb427b3a570e42",acce39e832338debb07b02385cde5967,2018-07-26 10:23:47,89.90,36.08
"3726455226b345e3de3b66e76a47d9db",1,e53e557d5a159f5aa2c5e995dfdf244b,"0b90b6df587eb83608a64ea8b390cf07",2018-02-28 20:15:23,84.00,17.03
"3726455226b345e3de3b66e76a47d9db",2,e53e557d5a159f5aa2c5e995dfdf244b,"0b90b6df587eb83608a64ea8b390cf07",2018-02-28 20:15:23,84.00,17.03
"37267e648017fb381fd8e43ac35fabb9",1,"0660211440ed1391f5375fbaa39443b7",c3867b4666c7d76867627c2f7fb22e21,2018-03-14 09:48:19,229.90,14.05
"3727244af1446bbfc36da7351cde0ed4",1,d4df40885b1fc8d86727708a763e1335,e9779976487b77c6d4ac45f75ec7afe9,2018-03-22 19:47:20,31.49,14.29
"37279733a7619c85ddb78e515811e665",1,"52c80cedd4e90108bf4fa6a206ef6b03",a1043bafd471dff536d0c462352beb48,2017-12-14 16:54:51,179.99,51.13
"3728cc076b9b664b82517f786f1a8361",1,"9bf55e9d85e0b309f79e92927449d211",edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-05 18:07:32,139.65,15.73
"37291588c0c8db280d64f1921165d811",1,"5a6e53c3b4e8684b13388d6aa4afdf12","7299e27ed73d2ad986de7f7c77d919fa",2017-03-23 13:48:43,14.99,14.52
"37297c70ff1867f5ad4b215cc27fbe81",1,"42a2c92a0979a949ca4ea89ec5c7b934","813348c996469b40f2e028d5429d3495",2017-11-09 13:46:03,58.90,14.13
"372be5fecee4c918be0eb2a2053a3203",1,c76bc5aca848edb5d6460267176f77ee,"7178f9f4dd81dcef02f62acdf8151e01",2018-03-01 02:07:34,320.00,16.99
"372daad5a03ca30d47a650aa8b0194e3",1,"7dac8901a50cf3317d5372cbd3186ecd","6560211a19b47992c3666cc44a7e94c0",2018-03-15 10:55:23,29.00,7.39
"372df3741f14e71ce00b8cb9a28aee67",1,aca2eb7d00ea1a7b8ebd4e68314663af,"955fee9216a65b617aa5c0531780ce60",2018-01-25 15:36:20,69.90,16.12
"372e38c46b10798d4ecd75d4dee7c5bb",1,"03ed331c2c9bb4cd5c3d986928bc8d9c",dee656f0f566ed1aa85bd137c943f08f,2018-08-30 02:50:23,37.99,19.46
"372e98d371f1e5e9d60496c1b57e64c0",1,"50e9e70a21b874311949e3db8ace597d",c9aafcd0621b2207c10e32c649cada4d,2018-08-09 13:45:11,33.99,11.26
"372eae5bd782b2b5d308bb2d2f5e49af",1,bef6177f54efb9a6218e124b629fc152,"620c87c171fb2a6dd6e8bb4dec959fc6",2017-12-06 17:19:56,339.90,18.14
"372eb74837659ae6a3bc25f662bfa2ff",1,"2028bf1b01cafb2d2b1901fca4083222",cc419e0650a3c5ba77189a1882b7556a,2018-08-01 16:50:34,49.99,19.26
"372ef34f0b6bc2c938f6e3029fae3223",1,"5176d8670222d50ebbe4d4c5dfba2b49","128639473a139ac0f3e5f5ade55873a5",2018-02-14 08:30:19,18.90,12.48
"372f7d827bed42ed537ec39866756e71",1,"53759a2ecddad2bb87a079a1f1519f73","1f50f920176fa81dab994f9023523100",2017-09-20 03:04:56,59.90,19.66
"372f7d827bed42ed537ec39866756e71",2,"53759a2ecddad2bb87a079a1f1519f73","1f50f920176fa81dab994f9023523100",2017-09-20 03:04:56,59.90,19.66
"372f8e1a08cbd807194b89b3c31a448a",1,a319b66ab6cabbb2810942860c1c8a3c,b839e41795b7f3ad94cc2014a52f6796,2018-08-28 15:10:14,2300.00,28.40
"372fc04e6d43eb870979226848fa93a1",1,f25bbb88c1a219c21b1af6b99895b960,aaed1309374718fdd995ee4c58c9dfcd,2017-09-28 02:25:22,65.90,27.00
"372ffaa162f256187848bfa1d66b6808",1,"54d9ac713e253fa1fae9c8003b011c2a","955fee9216a65b617aa5c0531780ce60",2018-01-26 20:37:29,29.50,15.98
"373017a71c06fba011a3105cffd46cbd",1,"3abb0e27cb9374f334c59074d868bcbe",ca77545ca4d2dfd1431bf61334e2fa3c,2018-02-15 13:31:57,79.90,42.59
"373017a71c06fba011a3105cffd46cbd",2,"3abb0e27cb9374f334c59074d868bcbe",ca77545ca4d2dfd1431bf61334e2fa3c,2018-02-15 13:31:57,79.90,42.59
"373021bf39310f6dcba6e36f71719d4e",1,"226f3829f99a5f02578560da8708c8f7","88ae906ea2acf6971f26c3e8b7cb4357",2018-05-07 20:16:06,82.00,15.45
"373050e6af734517549f69f888763324",1,b8dabeb598db5ace52983a669b90238e,"53e4c6e0f4312d4d2107a8c9cddf45cd",2018-05-17 22:57:32,72.00,17.41
"37311087440803cc1960343121d1de26",1,a06766fec51c96d4d0bce282906735eb,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-26 03:15:29,38.99,14.78
"37311087440803cc1960343121d1de26",2,a06766fec51c96d4d0bce282906735eb,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-26 03:15:29,38.99,14.78
"37311087440803cc1960343121d1de26",3,a06766fec51c96d4d0bce282906735eb,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-26 03:15:29,38.99,14.78
"37311087440803cc1960343121d1de26",4,a06766fec51c96d4d0bce282906735eb,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-26 03:15:29,38.99,14.78
"37311087440803cc1960343121d1de26",5,c18dfe3165eaa55de9ec8f462cd7556f,"2528513dd95219a6013d4d05176e391a",2018-03-26 03:15:29,55.00,2.96
"37311087440803cc1960343121d1de26",6,a06766fec51c96d4d0bce282906735eb,"1900267e848ceeba8fa32d80c1a5f5a8",2018-03-26 03:15:29,38.99,14.78
"3731eefa80338e5d69ddd2128dd45fb2",1,"577c6116dcce6a33261911b5225ac475","7142540dd4c91e2237acb7e911c4eba2",2018-07-30 09:17:33,429.90,38.36
"3731f953758c3a1222e5c041140236fd",1,"878188aa7c7a5da44f5038c7fdc68ac3","7c67e1448b00f6e969d365cea6b010ab",2018-04-18 03:29:31,166.99,59.80
"37320ad8d22727a4905681854a14e2c2",1,"8aa6223e400af9c97b07c75993142721","1f9ab4708f3056ede07124aad39a2554",2018-04-10 03:30:21,169.90,20.10
"3733b36d82377a01ed4386abf60df35d",1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2017-08-17 22:50:20,139.99,45.06
"3734ef852a0ffc47fd80c97740466f68",1,e256d05115f9eb3766f3ab752132a4e2,"9c0e69c7bf2619675bbadf47b43f655a",2017-05-26 16:05:21,349.00,14.78
"3735720b8c1cd4212fa0866a8e58a049",1,de80c37c338574091896b7fdc81dc376,"5b85809efd0d0e4dea1a9544e1280ed9",2018-05-22 23:55:11,189.90,19.21
"3735a11cbccd8916dbc9ccf5f671cc2c",1,"7f1a77bec0639e473392e91a504272a5","48436dade18ac8b2bce089ec2a041202",2017-08-31 07:55:17,58.90,24.33
"3735a11cbccd8916dbc9ccf5f671cc2c",2,"34dabb8af33b3756cf72df05fb327011","0db783cfcd3b73998abc6e10e59a102f",2017-08-31 07:55:17,99.00,8.76
"37362a3c12684efebab6305210e3bc06",1,cd48f265a63e13b762601f5f794c5fca,"9b013e03b2ab786505a1d3b5c0756754",2018-04-05 13:30:15,43.00,18.23
"3737d5e98a43749e8713ea1e2c9b5355",1,"6e7b435ac3c84fc5348dba974e184322","620c87c171fb2a6dd6e8bb4dec959fc6",2018-03-08 13:49:24,119.90,16.60
"37394e732421fbc2891f359531eae716",1,"0b349a8595d271e85a0514fe541953fd","620c87c171fb2a6dd6e8bb4dec959fc6",2017-11-28 00:34:23,109.90,15.52
"373a162c0f4500fbe4de8017e7c7197d",1,bd6e6fce9ada76ea2db0f1912e8e478f,"1835b56ce799e6a4dc4eddc053f04066",2018-06-27 02:37:23,56.99,13.98
"373dfc7dcfcc86a8ffd1933a56576ce9",1,"7a10781637204d8d10485c71a6108a2e","4869f7a5dfa277a7dca6462dcf3b52b2",2018-05-14 20:30:34,199.00,0.00
"373e0e17a31683eb830eab2ade3df6dc",1,"83cf2637b3c035693ee58369b791d966","05d2173d43ea568aa0540eba70d2ca76",2018-03-06 02:30:35,58.00,27.79
"373e33407e16fe7b1ae7de43384958fd",1,"363218ba55c610b750224f90bdd34be1","33a6f4b1e7cdc205511e76ba1b6e0186",2018-08-14 09:10:21,74.99,18.33
"373e33407e16fe7b1ae7de43384958fd",2,"363218ba55c610b750224f90bdd34be1","33a6f4b1e7cdc205511e76ba1b6e0186",2018-08-14 09:10:21,74.99,18.33
"373e33407e16fe7b1ae7de43384958fd",3,"363218ba55c610b750224f90bdd34be1","33a6f4b1e7cdc205511e76ba1b6e0186",2018-08-14 09:10:21,74.99,18.33
"373e8a6f20402ca46cedf50241ed878b",1,bdc3291ab242ec1effc8eb0987850268,dbd66278cbfe1aa1000f90a217ca4695,2017-12-20 02:12:37,29.00,14.10
"373ed2d4d423781420b5755892ef90ff",1,"89321f94e35fc6d7903d36f74e351d40","16090f2ca825584b5a147ab24aa30c86",2018-05-16 13:54:38,27.90,12.94
"373f8831c38f949e1a6bbc1af1e4a72b",1,"91e2aac5302f657c8fdf3040124d8809","2a84855fd20af891be03bc5924d2b453",2018-02-12 21:55:32,99.90,16.46
"373fa646df70e5064388905c109571ec",1,a1fc7e27ec70c82cbc5a559b1af76424,"709e16e2b25c7474d980076c6bfc4806",2018-08-07 14:24:25,53.90,13.04
"37404c7e8f026ab1b81aef92a59939b5",1,"24c002cf6aa7f3c184a964064e2a2e5c",df91910b6a03bb2e3358fa6a35e32f6f,2018-08-07 15:24:25,188.90,19.12
"3740acc7e5399d9f0dcce30f5a8fbcfd",1,"87a71ae93900ab55fcf685c8040769b3","8b321bb669392f5163d04c59e235e066",2018-01-24 23:30:37,12.90,7.78
"3740acc7e5399d9f0dcce30f5a8fbcfd",2,"87a71ae93900ab55fcf685c8040769b3","8b321bb669392f5163d04c59e235e066",2018-01-24 23:30:37,12.90,7.78
"37420f333a6877b6e54ea0a728af2542",1,"154e7e31ebfa092203795c972e5804a6",cc419e0650a3c5ba77189a1882b7556a,2017-02-10 22:32:04,19.99,10.96
"3742355faff03505219c427b01919e0b",1,"217967bea3b974779feb2aabef6c9592","179d859f51292aac5c10806a356f7af9",2018-08-13 14:35:22,22.00,18.25
"37424b4c8096e0738986a1d6fffc6da2",1,"088c192c21da02dcb908f931d0fe324a","0ea22c1cfbdc755f86b9b54b39c16043",2018-04-18 21:29:53,39.90,13.47
"37426c9050d76817b80ce7208f081fbd",1,abd847676cb6a8b707b4f22b9fae9d39,"1e8b33f18b4f7598d87f5cbee2282cc2",2018-04-26 20:31:41,159.90,13.02
"374287ecf047f9180fdb554bc4ae1c1d",1,"7814c273ab16783d73a9863ebfa8b141","1025f0e2d44d7041d6cf58b6550e0bfa",2018-03-06 17:30:58,250.00,62.49
"374289395a111a64a05644b1f59ef07d",1,"19c91ef95d509ea33eda93495c4d3481","06a2c3af7b3aee5d69171b0e14f0ee87",2018-06-27 09:17:46,122.99,25.21
"3742e108eff3341dbaa5e22f6e2fd38b",1,"118fa7a08a83564776c37433aca3ca71","8f119a0aee85c0c8fc534629734e94fd",2017-07-06 18:05:22,34.90,15.10
"37439c69cc9254ad393066b4061ae5f2",1,bda14a918da6a4fa9168277a57d59578,"6a0cbc8af2e8abd1bdfb777943d174c6",2018-01-09 04:29:31,115.00,43.22
"3744be9febaa00625c2791f629fb2ec8",1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-05-07 14:30:39,119.00,19.74
"3744d1ae189206fd84cc7e806393dd56",1,"6463e442310f2f4f321c83a32d8c662b",c70c1b0d8ca86052f45a432a38b73958,2018-08-29 19:30:23,110.32,8.03
"3744e7b8effd50b00d69f3d094842760",1,f3dd572f31692bb5b6ab21d2af0673b1,"888faa8bfb0b159c37de6d898b961c31",2018-07-04 13:30:56,129.90,27.21
"37455a7ce5cca45395e5b3c399e12310",1,"9da950e8c8c482441f1b93955b21c827",ceaec5548eefc6e23e6607c5435102e7,2018-05-17 11:10:30,209.99,27.55
"3745ac683b5ef89d47799dcd2a703d99",1,"49feeab25d6531f4bbd4e9e7c926cf36",e5a3438891c0bfdb9394643f95273d8e,2017-11-09 18:10:46,34.30,8.11
"3745b3f4f984381ce40a6804a2be23ea",1,"29b85c2f1ec5f4d02b03737a8fd3698b","44073f8b7e41514de3b7815dd0237f4f",2017-04-06 10:10:13,183.00,16.98
"3745cc99bd10a2c16e31403fe9654502",1,ffa7e0cbe11656d11a117b534bb1db27,e9779976487b77c6d4ac45f75ec7afe9,2018-06-18 11:38:59,14.49,7.87
"3745e06e7f01e1652cfd4b9d31651820",1,e51071c4622d7a15494656e912c8d55b,"2bf6a2c1e71bbd29a4ad64e6d3c3629f",2017-12-07 18:35:23,2700.00,34.66
"374624ffc15396737a3f35d464fa8ae5",1,"601a360bd2a916ecef0e88de72a6531a","7a67c85e85bb2ce8582c35f2203ad736",2017-06-29 09:30:18,129.99,17.16
"37467cda81e62d78bf86acfaa7d9b030",1,dd4c3b4ab7e001aaf385ea2e68952030,d673a59aac7a70d8b01e6902bf090a11,2017-11-20 22:30:24,29.90,15.10
"37478cd0f9c2bb79fe9027f43f6e28c3",1,"31a2f42a87890f87d77daebdfabc182e","4c03b9dd4c11ee2cb35c96c49efc9420",2017-06-07 14:22:44,149.00,13.25
"3749e1bbc7bc1d318446e7c177727a01",1,"1d1183a8de24782a216dc5066d7421bf",c6218512d16fcac0af02fe92691cf274,2017-05-26 15:45:15,135.00,20.44
"3749ffb24b4dec6d0cab14cb31e4fa94",1,"49196a215bd6514843cebf65ebbe52c0","17e34d8224d27a541263c4c64b11a56b",2017-11-21 13:26:23,196.50,17.20
"374a125372cffb30e8e2df55f8448da4",1,"42a2c92a0979a949ca4ea89ec5c7b934","813348c996469b40f2e028d5429d3495",2018-02-12 02:55:44,58.90,14.13
"374a37a7b6e965b44589d887570d7bb6",1,"8e7a3ee016b12c87b5e3e7e717620758","955fee9216a65b617aa5c0531780ce60",2018-08-22 20:50:26,150.00,16.35
"374bd3371c572eff1218edb0eb68cb96",1,aa64b8510e8eb844b96bd10d3ac356bd,"4c8b8048e33af2bf94f2eb547746a916",2018-02-28 02:50:30,71.90,12.00
"374bf858fdba6e44eed4fe7871a61dfe",1,c0abb5707b6d57b4e7d9797222a77fc8,"2e1c9f22be269ef4643f826c9e650a52",2018-04-13 08:09:32,80.49,20.61
"374d4811c6f3657ec62ffec582801ccd",1,"3a4113a7009a9fda9cc0021c98b74332","89de2d6f23e9746ff309705b23581faa",2018-08-09 18:24:00,50.00,19.54
"374e0b8ea6151d5eb1c3a6b4936b2953",1,d285360f29ac7fd97640bf0baef03de0,b33e7c55446eabf8fe1a42d037ac7d6d,2017-11-08 02:15:45,334.89,18.78
"374ea05bddea41377f4f50ee98114af1",1,"93846cfcd171609cebb8b3f8c553d23f","54a1852d1b8f10312c55e906355666ee",2018-02-21 23:31:32,69.99,15.25
"374fa6a5abe1f7de3edd2add780eb791",1,"44afebe5ba695261a126f43a4b29d814","520b493b57809f446cb0a233bb3e25c7",2017-06-05 05:05:21,92.50,17.90
"374fcc5350e3372ce0d7cab981d7de90",1,c72edc98e7d77f0c4c04ec80730c05f5,"5b925e1d006e9476d738aa200751b73b",2018-04-27 11:31:19,65.00,20.18
"374fd048ff590c1059eb5d4fe2d892b4",1,d285360f29ac7fd97640bf0baef03de0,"2eb70248d66e0e3ef83659f71b244378",2018-07-25 03:15:12,154.91,16.18
"37507e1d5b294164b69056c22f217b1e",1,"59fc88d07b8100b80600e42f3e5ac79d","06579cb253ecd5a3a12a9e6eb6bf8f47",2018-02-22 07:07:03,61.90,16.68
"3751745dfce1d1e272f8eb38c1424a18",1,"651fe753ea1d6ad3d5744c1bffd3d6e1","7178f9f4dd81dcef02f62acdf8151e01",2017-11-13 02:16:03,19.90,42.38
"3751767f4ddcfe9540bd8408a210a87e",1,f3d7339839e02f580fe8fca5755e0e25,d673a59aac7a70d8b01e6902bf090a11,2018-03-26 20:56:21,36.75,50.85
"3751a8bfb64bf6096a8a42a76e4d9aaf",1,afeeea6271148ee1bb15173b8187c431,"53243585a1d6dc2643021fd1853d8905",2017-12-07 22:07:51,189.90,18.61
"375460b07c62449c2237d05ff2282139",1,"3dd2a17168ec895c781a9191c1e95ad7",de722cd6dad950a92b7d4f82673f8833,2018-03-01 21:08:04,149.90,27.59
"3755381b59f0d1e1540c0d3f1d6fc1ff",1,"25c774ad0d618117638d514f121dc66f",aaed1309374718fdd995ee4c58c9dfcd,2017-10-17 18:14:25,33.90,12.60
"375555206d0a5e78407912c60af6f883",1,"06cdc7832ac572e307bdacf9ba9f66a9","75fbb52eda0cbc24f479d3b2fbfa8d3e",2018-05-29 14:15:19,24.00,19.04
"3755e498bba48053cdac758b05dfef7c",1,"8b2ae6dc36fac80caf19882760cfc9b2","0509040ea3fe50071181bbc359eb7738",2018-01-25 08:32:32,21.80,8.11
"3755e498bba48053cdac758b05dfef7c",2,"8b2ae6dc36fac80caf19882760cfc9b2","0509040ea3fe50071181bbc359eb7738",2018-01-25 08:32:32,21.80,8.11
"3756637ed2fc243af380469a2aa5384c",1,"608b018a4443a457a5cd1e58de213cb2","93b9a99027bd8bd6af682aff18dd19bf",2018-02-14 11:12:58,27.00,8.72
"37575790ea3501cfd8c51bfe42e08950",1,"777c635c0e75758c283037a6ae684c20",ce616e1913288884e7742faac9d981db,2018-06-14 11:15:16,26.90,8.88
"3757a57cc9b1a53aef763138d192f7d4",1,ca804be785914dd234a6dd0177c2c577,"2c9e548be18521d1c43cde1c582c6de8",2018-06-29 07:58:13,149.00,42.34
"3757dc827b45811e32f858867877df67",1,"0dbda89985ac97cc36d9239d67a1172b","70c4eedec9cb4a85cda2f3f9673557b4",2017-09-01 02:46:19,239.90,19.57
"3759e2750eb1111d87517dd11b08814b",1,a247560ddd8592a3eed82b43f60d9f27,"3d871de0142ce09b7081e2b9d1733cb1",2018-01-16 13:48:34,79.00,27.10
"375aac0ed45f117fefb4e511189306d4",1,"8093c8511b079b39f83ad0d34e731f34","9596c870880d900012f2e8e6e30d06d7",2018-08-09 13:15:18,85.50,19.79
"375bb4357db0f08e163905aa4bbd5d7d",1,"776ef0ee36e20757c513e64903f1fa8a","70a12e78e608ac31179aea7f8422044b",2018-01-05 20:29:22,98.00,21.18
"375c5afd2ca7bebe7227faae4dd01aa9",1,"5bf681c3d83a332fbb49765e3e572145","537eb890efff034a88679788b647c564",2018-06-11 19:30:40,20.90,7.55
"375c5afd2ca7bebe7227faae4dd01aa9",2,"5bf681c3d83a332fbb49765e3e572145","537eb890efff034a88679788b647c564",2018-06-11 19:30:40,20.90,7.55
"375c717fbe948f24044e81178cc38b0e",1,bd4b8ef786f95b66ded2f483293318ea,"4a3ca9315b744ce9f8e9374361493884",2017-04-11 17:10:18,159.00,18.54
"375d01d18f644eb19328130122fcc9ef",1,ba7222211fd7b69689ab84024518e155,b2ba3715d723d245138f291a6fe42594,2018-06-26 15:17:30,57.90,7.67
"375e5c646664c609938372d3f62da9d6",1,bee2e070c39f3dd2f6883a17a5f0da45,"4e922959ae960d389249c378d1c939f5",2018-02-09 19:49:49,180.00,9.46
"375e959b0c2a17fef2be1bdaa03fa1b6",1,"4520766ec412348b8d4caa5e8a18c464","16090f2ca825584b5a147ab24aa30c86",2017-12-19 13:50:17,40.00,34.50
"375f6d4858d3dda604523acd6ce26889",1,"368c6c730842d78016ad823897a372db","1f50f920176fa81dab994f9023523100",2017-11-30 01:19:25,49.00,17.67
"375f80ffc05feb35ce2680f1fa490575",1,b23cca4f37391d03408aed65983bdc40,fc99f99385ae90f66f01733856fb88c9,2017-06-19 21:22:35,89.90,21.12
